"SocioeconomicScore","StudyHours","SleepHours","Attendance","Grades"
0.990648691373418,0.326086956521739,0.692307692307692,0.533333333333333,0.338983050847458
0.303060327073152,0.326086956521739,0.788461538461539,0.5,0
0.185334030970644,0.0652173913043478,0.769230769230769,0.166666666666667,0.0169491525423729
0.982711211551093,0.858695652173913,0.211538461538462,0.766666666666667,0.779661016949153
0.486156723479577,0.358695652173913,0.75,0.533333333333333,0.0169491525423729
0.0821579257906866,0.33695652173913,0.25,0.35,0.0338983050847458
0.575617576007214,0.608695652173913,0.903846153846154,0.266666666666667,0.254237288135593
0.633951929820655,0.456521739130435,0.211538461538462,0.35,0.0677966101694915
0.0679973727275763,0.41304347826087,0.884615384615385,0.516666666666667,0.0338983050847458
0.805592973159518,0.304347826086957,0.903846153846154,0.216666666666667,0.101694915254237
0.229095928840994,0.293478260869565,0.596153846153846,0.15,0.0338983050847458
0.495263116880225,0.282608695652174,0.75,0.133333333333333,0.0169491525423729
0.829394280116223,0.641304347826087,0.884615384615385,0.116666666666667,0.423728813559322
0.653333630200274,0.347826086956522,0.865384615384616,0.0666666666666667,0.0338983050847458
0.21212998318991,0.304347826086957,0.711538461538462,0.183333333333333,0.0169491525423729
0.314114909771004,0.304347826086957,0.596153846153846,0.716666666666667,0.0508474576271186
0.0384962205127634,0.33695652173913,0.326923076923077,0.15,0.0338983050847458
0.422200451979917,0.543478260869565,0.730769230769231,0.183333333333333,0.152542372881356
0.8827857993699,0.0434782608695652,0.576923076923077,0.283333333333333,0.0508474576271186
0.814354258741804,0.456521739130435,0.538461538461538,0.4,0.135593220338983
0.301613100738085,0.195652173913043,0.326923076923077,0.15,0.0169491525423729
0.957006245338261,0.347826086956522,0.788461538461539,0.266666666666667,0.305084745762712
0.373261936834137,0.347826086956522,0.865384615384616,0.4,0.0338983050847458
0.562124973560288,0.66304347826087,0.153846153846154,0.333333333333333,0.271186440677966
0.245204671201309,0.282608695652174,0.903846153846154,0.0833333333333333,0.0338983050847458
0.459828336691641,0.315217391304348,0.403846153846154,0.433333333333333,0.0338983050847458
0.77758357732085,0.304347826086957,0.673076923076923,0.3,0.0338983050847458
0.457891279904706,0.358695652173913,0.961538461538462,0.116666666666667,0.0338983050847458
0.359346298996961,0.641304347826087,0.173076923076923,0.266666666666667,0.254237288135593
0.371458470170439,0.315217391304348,0.192307692307692,0.283333333333333,0.0338983050847458
0.217729635855589,0.467391304347826,0.807692307692308,0.333333333333333,0.0677966101694915
0.131753259042381,0.315217391304348,0.865384615384616,0.366666666666667,0.0508474576271186
0.426508733454307,0.0760869565217391,0.596153846153846,0.0666666666666667,0.0338983050847458
0.331570685873958,0.304347826086957,0.826923076923077,0.35,0.0508474576271186
0.355205005176617,0.326086956521739,0.884615384615385,0.35,0.0338983050847458
0.966034711167021,0.25,0.307692307692308,0.3,0.203389830508475
0.53714362051499,0.293478260869565,0.980769230769231,0.25,0.0508474576271186
0.185779331381433,0.304347826086957,0.730769230769231,0.3,0.0338983050847458
0.203491155220591,0.315217391304348,0.865384615384616,0.466666666666667,0.0338983050847458
0.595589299431129,0.304347826086957,0.942307692307692,0.2,0.0169491525423729
0.834916005210015,0.5,0.5,0.366666666666667,0.203389830508475
0.135760962739488,0.402173913043478,0.634615384615385,0.233333333333333,0.0338983050847458
0.0762910928785332,0.58695652173913,0.384615384615385,0.483333333333333,0.169491525423729
0.307290680975653,0.33695652173913,0.961538461538462,0.516666666666667,0.0338983050847458
0.612911485410845,0.304347826086957,0.480769230769231,0.233333333333333,0.0338983050847458
0.289133556725706,0.304347826086957,0.673076923076923,0.3,0
0.932503590234562,0.391304347826087,0.326923076923077,0.333333333333333,0.254237288135593
0.182762421098333,0.130434782608696,0.769230769230769,0.3,0.0508474576271186
0.295557015151346,0.630434782608696,0.884615384615385,0.466666666666667,0.254237288135593
0.387411357386977,0.326086956521739,0.173076923076923,0.316666666666667,0.0338983050847458
0.389726919523083,0.369565217391304,0.865384615384616,0.15,0.0338983050847458
0.264263528783105,0.804347826086957,0.076923076923077,0.833333333333333,0.406779661016949
0.275473966624734,0.260869565217391,0.865384615384616,0.0833333333333333,0.0508474576271186
0.628341144644706,0.293478260869565,0.730769230769231,0.366666666666667,0.0677966101694915
0.657029623609828,0.271739130434783,0.153846153846154,0.283333333333333,0.0508474576271186
0.155087000567758,0.184782608695652,0.519230769230769,0.2,0.0338983050847458
0.809110846404756,0.83695652173913,0.692307692307692,0.55,0.542372881355932
0.353523996125886,0.315217391304348,0.980769230769231,0.2,0.0508474576271186
0.195943313257706,0.173913043478261,0.769230769230769,0.0333333333333333,0.0338983050847458
0.362763979649771,0.434782608695652,0.826923076923077,0.583333333333333,0.0508474576271186
0.29670366370913,0.25,0.711538461538462,0.05,0.0338983050847458
0.456778028877732,0.25,0.5,0.15,0.0338983050847458
0.773119440702684,0.739130434782609,0.519230769230769,0.316666666666667,0.389830508474576
0.176416890244581,0.239130434782609,0.980769230769231,0.05,0.0338983050847458
0.37226001090986,0.33695652173913,0.846153846153846,0.466666666666667,0.0338983050847458
0.778975141104568,0.206521739130435,0.134615384615385,0.183333333333333,0.0338983050847458
0.992997651040333,0.33695652173913,0.788461538461539,0.15,0.372881355932203
0.969385596758213,0.75,0.557692307692308,0.716666666666667,0.644067796610169
0.00784841974016721,0.271739130434783,0.826923076923077,0.0666666666666667,0.0169491525423729
0.87247709486012,0.239130434782609,0.596153846153846,0.0666666666666667,0.101694915254237
0.51224019504158,0.880434782608696,0.423076923076923,0.766666666666667,0.457627118644068
0.0817348904004364,0.391304347826087,0.346153846153846,0.466666666666667,0
0.218631369187438,0.315217391304348,0.0576923076923077,0.25,0.0338983050847458
0.975252429670366,0.456521739130435,0.673076923076923,0.583333333333333,0.423728813559322
0.790385964131052,0.33695652173913,0.942307692307692,0.366666666666667,0.0677966101694915
0.0271299275273581,0.597826086956522,0.326923076923077,0.466666666666667,0.186440677966102
0.484820822247209,0.728260869565218,0.673076923076923,0.516666666666667,0.338983050847458
0.465361194295702,0.380434782608696,0.980769230769231,0.1,0.0508474576271186
0.879290191145201,0.0760869565217391,0.942307692307692,0.2,0.0508474576271186
0.541730214746123,0.978260869565218,0.269230769230769,0.366666666666667,0.559322033898305
0.600810446747637,0.228260869565217,0.173076923076923,0.333333333333333,0.0508474576271186
0.415743596023467,0.184782608695652,0.942307692307692,0.2,0.0338983050847458
0.671557549511839,0.597826086956522,0.730769230769231,0.283333333333333,0.254237288135593
0.836251906442384,0.33695652173913,0.807692307692308,0.25,0.152542372881356
0.955024658510248,0.434782608695652,0.788461538461539,0.316666666666667,0.372881355932203
0.73379941442996,0.326086956521739,0.134615384615385,0.483333333333333,0.0508474576271186
0.990748883965845,0.304347826086957,0.769230769230769,0.433333333333333,0.338983050847458
0.483952486446169,0.565217391304348,0.673076923076923,0.266666666666667,0.169491525423729
0.947320961403587,0.228260869565217,0.865384615384616,0,0.220338983050847
0.6522203791733,0.25,0.884615384615385,0.1,0.0677966101694915
0.0385964131051911,0.673913043478261,0.942307692307692,0.366666666666667,0.254237288135593
0.975697730081156,0.0326086956521739,0.903846153846154,0.116666666666667,0.0847457627118644
0.0636556937223775,0.0978260869565217,0.769230769230769,0.1,0.0338983050847458
0.210204058913244,0.195652173913043,0.615384615384615,0.15,0.0677966101694915
0.933550046199918,0.445652173913044,0.961538461538462,0.5,0.355932203389831
0.738363743640553,0.260869565217391,0.846153846153846,0.0166666666666667,0.0338983050847458
0.47189597782404,0.467391304347826,0.884615384615385,0.8,0.0677966101694915
0.728912242421544,0.58695652173913,0.807692307692308,0.116666666666667,0.305084745762712
0.789228183062999,0.304347826086957,0.5,0.466666666666667,0.0169491525423729
0.940429937546617,0.108695652173913,0.653846153846154,0.133333333333333,0.0508474576271186
0.698609549467309,0.5,0.461538461538462,0.466666666666667,0.135593220338983
0.139245438453917,0.260869565217391,0.903846153846154,0.283333333333333,0.0338983050847458
0.55687042871297,0.58695652173913,0.557692307692308,0.5,0.203389830508475
0.324880047201844,0.282608695652174,0.288461538461538,0.116666666666667,0.0508474576271186
0.30957284558095,0.728260869565218,0.423076923076923,0.05,0.305084745762712
0.27049773453416,0.304347826086957,0.980769230769231,0.316666666666667,0.0169491525423729
0.701492869627172,0.554347826086957,0.634615384615385,0.3,0.220338983050847
0.573045966134904,0.510869565217391,0.846153846153846,0.183333333333333,0.152542372881356
0.69427900297238,0.521739130434783,0.153846153846154,0.616666666666667,0.11864406779661
0.5435782114509,0.847826086956522,0.653846153846154,0.8,0.457627118644068
0.39890010798535,0.304347826086957,0.423076923076923,0.25,0.0338983050847458
0.752591091765282,0,0.5,0.233333333333333,0.0338983050847458
0.35807719282621,0.293478260869565,0.711538461538462,0.216666666666667,0.0508474576271186
0.743573758446792,0.304347826086957,0.346153846153846,0.25,0.0508474576271186
0.690159974172576,0.695652173913044,0.846153846153846,0.333333333333333,0.355932203389831
0.902234294811137,0.652173913043478,0.269230769230769,0.316666666666667,0.406779661016949
0.221236376590557,0.130434782608696,0.846153846153846,0.0833333333333333,0.0338983050847458
0.397875917040534,0.717391304347826,0.884615384615385,0.0166666666666667,0.322033898305085
0.683324612866955,0.282608695652174,0.365384615384615,0.333333333333333,0.0508474576271186
0.977300811559999,0.25,0.75,0,0.271186440677966
0.457067474144745,0.293478260869565,0.807692307692308,0.283333333333333,0.0169491525423729
0.357053001881394,0.326086956521739,0.653846153846154,0.35,0.0338983050847458
0.921894307947499,0.456521739130435,0.788461538461539,0.283333333333333,0.355932203389831
0.478831531722088,0.58695652173913,0.653846153846154,0.433333333333333,0.203389830508475
0.343037171451791,0.282608695652174,0.788461538461539,0.25,0.0169491525423729
0.971445111158115,0.260869565217391,0.788461538461539,0,0.271186440677966
0.763801529606911,0.369565217391304,0.211538461538462,0.266666666666667,0.0338983050847458
0.393200262727242,0.619565217391304,0.942307692307692,0.583333333333333,0.220338983050847
0.995736248566689,0.739130434782609,0.788461538461539,0.466666666666667,0.76271186440678
0.646119763545482,0.304347826086957,0.75,0.533333333333333,0.0338983050847458
0.136629298540528,0.326086956521739,1,0.583333333333333,0.0338983050847458
0.474979683168758,0.369565217391304,0.923076923076923,0.516666666666667,0.0169491525423729
0.0109432575951551,0.652173913043478,0.826923076923077,0.283333333333333,0.220338983050847
0.279849043160742,0.25,0.615384615384615,0.316666666666667,0.0338983050847458
0.138811270553397,0.304347826086957,0.980769230769231,0.383333333333333,0.0338983050847458
0.970877353134358,0.434782608695652,0.75,0.433333333333333,0.440677966101695
0.82479655337482,0.630434782608696,0.711538461538462,0.183333333333333,0.423728813559322
0.766451067051109,0.434782608695652,0.730769230769231,0.45,0.11864406779661
0.17173010342102,0.304347826086957,0.903846153846154,0.133333333333333,0.0508474576271186
0.688935398042905,0.706521739130435,0.538461538461538,0.0833333333333333,0.389830508474576
0.914736103844056,0.33695652173913,0.961538461538462,0.483333333333333,0.23728813559322
0.888096006768566,0.347826086956522,0.634615384615385,0.3,0.169491525423729
0.933572311220457,0.326086956521739,0.961538461538462,0.516666666666667,0.23728813559322
0.719160163425251,0.347826086956522,0.307692307692308,0.233333333333333,0.0169491525423729
0.985182628830975,0.260869565217391,0.942307692307692,0.0666666666666667,0.271186440677966
0.213443619401739,0.956521739130435,0.423076923076923,0.75,0.542372881355932
0.570730403998798,0.304347826086957,0.769230769230769,0.316666666666667,0.0169491525423729
0.816836808531956,0.228260869565217,0.0961538461538461,0.0833333333333333,0.0169491525423729
0.0857648591180825,0.293478260869565,0.211538461538462,0.366666666666667,0.0338983050847458
0.827924788760617,0.282608695652174,0.653846153846154,0.416666666666667,0.0338983050847458
0.271722310663832,0.217391304347826,0.153846153846154,0,0.0169491525423729
0.379585202667349,0.0434782608695652,0.980769230769231,0.1,0.0338983050847458
0.560633217184143,0.315217391304348,0.211538461538462,0.516666666666667,0.0338983050847458
0.162857492736037,0.826086956521739,0.115384615384615,0.766666666666667,0.423728813559322
0.127623097732308,0.282608695652174,0.807692307692308,0.116666666666667,0.0677966101694915
0.555044697028733,0.141304347826087,0.769230769230769,0.133333333333333,0.0169491525423729
0.872588419962817,0.260869565217391,0.75,0.25,0.0677966101694915
0.406147372170951,0.326086956521739,0.153846153846154,0.35,0.0508474576271186
0.541763612276932,0.869565217391304,0.0576923076923077,0.533333333333333,0.474576271186441
0.371358277578011,0.260869565217391,0.288461538461538,0.0166666666666667,0.0338983050847458
0.635844456566511,0.456521739130435,0.884615384615385,0.333333333333333,0.0847457627118644
0.110690549612032,0.967391304347826,0.442307692307692,0.833333333333333,0.542372881355932
0.0355238402707426,0.315217391304348,0.865384615384616,0.433333333333333,0.0169491525423729
0.0372827768933617,0.0434782608695652,0.942307692307692,0.0833333333333333,0.0169491525423729
0.521357720952498,0.891304347826087,0.480769230769231,0.566666666666667,0.491525423728814
0.964086521869816,0.369565217391304,0.846153846153846,0.416666666666667,0.322033898305085
0.659033475458381,0.0760869565217391,0.288461538461538,0.2,0.0508474576271186
0.0757122023445067,0.728260869565218,0.884615384615385,0.533333333333333,0.338983050847458
0.187549400514322,0.282608695652174,0.519230769230769,0.133333333333333,0.0169491525423729
0.692419873757333,0.16304347826087,0.307692307692308,0.183333333333333,0.0169491525423729
0.513587228784218,0.282608695652174,0.576923076923077,0.0333333333333333,0.0169491525423729
0.712224609527202,0.826086956521739,0.519230769230769,0.666666666666667,0.440677966101695
0.577866343081701,0.945652173913043,0.173076923076923,0.3,0.542372881355932
0.609427009696416,0.41304347826087,0.115384615384615,0.566666666666667,0.0338983050847458
0.387389092366438,0.33695652173913,0.326923076923077,0.566666666666667,0.0508474576271186
0.256637759248333,0.75,0.846153846153846,0.55,0.372881355932203
0.418916361450343,0.489130434782609,0.653846153846154,0.183333333333333,0.11864406779661
0.356229196121433,0.33695652173913,0.884615384615385,0.533333333333333,0.0338983050847458
0.0718046912398277,0.217391304347826,0.673076923076923,0.0833333333333333,0.0338983050847458
0.472608458481303,0.521739130434783,1,0.3,0.152542372881356
0.501775635388024,0.402173913043478,0.423076923076923,0.233333333333333,0.0338983050847458
0.814643704008817,0.858695652173913,0.076923076923077,0.683333333333333,0.474576271186441
0.125574715842675,0.641304347826087,0.326923076923077,0.5,0.254237288135593
0.788871942734367,0.608695652173913,0.673076923076923,0.35,0.288135593220339
0.264319191334454,0.271739130434783,0.942307692307692,0,0.0338983050847458
0.954345575383793,0.304347826086957,0.807692307692308,0.383333333333333,0.254237288135593
0.400369599340955,0.695652173913044,0.557692307692308,0.266666666666667,0.288135593220339
0.965010520222205,0.33695652173913,0.0384615384615385,0.166666666666667,0.305084745762712
0.802754183040734,0.434782608695652,0.942307692307692,0.6,0.152542372881356
0.519019893795852,0.239130434782609,0.173076923076923,0.3,0.0338983050847458
0.243980095071638,0.304347826086957,0.826923076923077,0.283333333333333,0.0338983050847458
0.0595366649225734,0.456521739130435,0.865384615384616,0.25,0.0847457627118644
0.759949681053581,0.326086956521739,0.0384615384615385,0.333333333333333,0.0338983050847458
0.198926826009997,0.304347826086957,0.884615384615385,0.166666666666667,0.0169491525423729
0.0318946419228072,0.58695652173913,0.711538461538462,0.216666666666667,0.169491525423729
0.10003673728389,0.423913043478261,0.980769230769231,0.283333333333333,0.0338983050847458
0.889131330223652,0.782608695652174,0.134615384615385,0.733333333333333,0.457627118644068
0.599073775145558,0.641304347826087,1,0.25,0.271186440677966
0.906765226490921,0.141304347826087,0.596153846153846,0.266666666666667,0.0169491525423729
0.0981330780277645,0.5,0.5,0.383333333333333,0.11864406779661
0.932525855255101,0.467391304347826,0.865384615384616,0.266666666666667,0.372881355932203
0.687888942077549,0.271739130434783,0.730769230769231,0.166666666666667,0.0169491525423729
0.740812895899896,0.152173913043478,0.865384615384616,0.0333333333333333,0.0677966101694915
0.564807908535296,0.510869565217391,0.519230769230769,0.35,0.101694915254237
0.760550836608147,0.33695652173913,0.942307692307692,0.116666666666667,0.0847457627118644
0.557048548877286,0.293478260869565,0.884615384615385,0,0.0508474576271186
0.285370768254534,0.706521739130435,0.653846153846154,0.316666666666667,0.305084745762712
0.617509212152248,0.315217391304348,0.230769230769231,0.25,0.0338983050847458
0.674719182428446,0.315217391304348,0.634615384615385,0.45,0.0508474576271186
0.2898349048727,0.369565217391304,0.653846153846154,0.716666666666667,0.0338983050847458
0.881160452870518,0.239130434782609,0.711538461538462,0.75,0.0508474576271186
0.84025961013949,0.565217391304348,0.692307692307692,0.3,0.322033898305085
0.488550213187572,0.619565217391304,0.903846153846154,0.283333333333333,0.220338983050847
0.767786968283478,0.869565217391304,0.211538461538462,0.866666666666667,0.491525423728814
0.932703975419417,0.597826086956522,0.576923076923077,0.266666666666667,0.457627118644068
0.606476894474935,0.380434782608696,0.942307692307692,0.433333333333333,0.0338983050847458
0.516069778574371,0.315217391304348,0.923076923076923,0.2,0.0338983050847458
0.933594576240997,0.66304347826087,0.826923076923077,0.15,0.559322033898305
0.0481369744063589,0.260869565217391,0.5,0.1,0.0338983050847458
0.816246785487659,0.815217391304348,0.461538461538462,0.966666666666667,0.457627118644068
0.287051777305265,0.315217391304348,0.615384615384615,0.25,0.0508474576271186
0.0874570006790831,0.260869565217391,0.903846153846154,0.116666666666667,0.0338983050847458
0.867345007625769,0.869565217391304,0.115384615384615,0.4,0.525423728813559
0.545916038607546,0.239130434782609,0.653846153846154,0.0666666666666667,0.0169491525423729
0.860665501463925,0.315217391304348,0.807692307692308,0.166666666666667,0.169491525423729
0.93515312767876,0.684782608695652,0.846153846153846,0.466666666666667,0.576271186440678
0.497779064201187,0.33695652173913,0.884615384615385,0.383333333333333,0.0169491525423729
0.708595411179267,0.630434782608696,0.807692307692308,0.433333333333333,0.271186440677966
0.773932113952375,0.347826086956522,0.75,0.483333333333333,0.0338983050847458
0.088147216315807,0.478260869565217,0.730769230769231,0.333333333333333,0.0847457627118644
0.578612221269774,0.0652173913043478,0.923076923076923,0.0333333333333333,0.0338983050847458
0.239248778206998,0.33695652173913,0.673076923076923,0.316666666666667,0.0508474576271186
0.00684649381589055,0.326086956521739,0.903846153846154,0.783333333333333,0.0169491525423729
0.474990815679027,0.293478260869565,0.692307692307692,0.1,0.0338983050847458
0.489329488906454,0.467391304347826,0.788461538461539,0.283333333333333,0.101694915254237
0.496476560499627,0.565217391304348,0.692307692307692,0.266666666666667,0.169491525423729
0.170115889431908,0.293478260869565,0.730769230769231,0.183333333333333,0.0338983050847458
0.643459093591014,0.315217391304348,0.384615384615385,0.35,0.0338983050847458
0.65392365324457,0.326086956521739,0.923076923076923,0.483333333333333,0.0508474576271186
0.11076847718392,0.260869565217391,0.365384615384615,0.0666666666666667,0.0169491525423729
0.273381054694023,0.326086956521739,0.480769230769231,0.35,0.0508474576271186
0.381043561512686,0.33695652173913,0.384615384615385,0.216666666666667,0.0169491525423729
0.934229129326372,0.847826086956522,0.557692307692308,0.683333333333333,0.694915254237288
0.329822881761608,0.880434782608696,0.307692307692308,0.733333333333333,0.474576271186441
0.0960401660970532,0.304347826086957,0.173076923076923,0.25,0.0169491525423729
0.988244069155154,0.543478260869565,1,0.466666666666667,0.542372881355932
0.935876740846293,0.33695652173913,0.115384615384615,0.183333333333333,0.220338983050847
0.272000623420575,0.5,0.653846153846154,0.466666666666667,0.101694915254237
0.511549979404856,0.260869565217391,0.923076923076923,0,0.0508474576271186
0.327217874358489,0.728260869565218,0.307692307692308,0.466666666666667,0.338983050847458
0.267692341946185,0.326086956521739,0.653846153846154,0.316666666666667,0.0338983050847458
0.132087234350474,0.902173913043478,0.0384615384615385,0.416666666666667,0.508474576271186
0.101973794070825,0.739130434782609,0.192307692307692,0.4,0.305084745762712
0.985204893851515,0.16304347826087,0.346153846153846,0.15,0.169491525423729
0.843565965689603,0.282608695652174,0.769230769230769,0.2,0.0677966101694915
0.255780555957563,0.978260869565218,0.0576923076923077,0.716666666666667,0.559322033898305
0.752958464604184,0.826086956521739,0.692307692307692,0.883333333333333,0.457627118644068
0.253108753492825,0.391304347826087,0.211538461538462,0.433333333333333,0.0677966101694915
0.879245661104122,0.130434782608696,0.557692307692308,0.15,0.0338983050847458
0.685829427677647,0.326086956521739,0.634615384615385,0.316666666666667,0.0169491525423729
0.807006801963775,0.315217391304348,0.0961538461538461,0.5,0.0338983050847458
0.711545526400748,0.66304347826087,0.326923076923077,0.483333333333333,0.305084745762712
0.878956215837109,0.304347826086957,0.903846153846154,0.383333333333333,0.11864406779661
0.868413728611665,0.608695652173913,0.576923076923077,0.0833333333333333,0.440677966101695
0.664633128124061,0.315217391304348,0.519230769230769,0.183333333333333,0.0508474576271186
0.031171028755274,0.326086956521739,0.961538461538462,0.766666666666667,0.0338983050847458
0.487169781914124,0.304347826086957,0.403846153846154,0.183333333333333,0.0338983050847458
0.381978692375344,0.228260869565217,0.884615384615385,0.316666666666667,0.0338983050847458
0.25077092633618,0.326086956521739,0.076923076923077,0.133333333333333,0.0169491525423729
0.71533057989246,0.673913043478261,0.711538461538462,0.583333333333333,0.322033898305085
0.72691952308326,0.58695652173913,0.615384615384615,0.4,0.254237288135593
0.702973493493048,0.119565217391304,0.903846153846154,0.55,0.0508474576271186
0.419762432230844,0.467391304347826,0.884615384615385,0.1,0.0677966101694915
0.790207843966736,0.271739130434783,0.961538461538462,0.133333333333333,0.0338983050847458
0.112605341378427,0.0543478260869565,0.923076923076923,0.1,0.0169491525423729
0.519621049350418,0.565217391304348,0.75,0.266666666666667,0.169491525423729
0.0197045431774411,0.619565217391304,0.711538461538462,0.45,0.23728813559322
0.78917252051165,0.467391304347826,0.788461538461539,0.616666666666667,0.169491525423729
0.433344094759927,0.402173913043478,0.730769230769231,0.116666666666667,0.0338983050847458
0.747292016876886,0.239130434782609,0.653846153846154,0.05,0.0508474576271186
0.331682010976655,0.423913043478261,0.557692307692308,0.233333333333333,0.0338983050847458
0.0622195998975809,0.304347826086957,0.596153846153846,0.2,0.0508474576271186
0.969708439556035,0.358695652173913,0.711538461538462,0.2,0.338983050847458
0.410578111258308,0.304347826086957,0.807692307692308,0.466666666666667,0.0508474576271186
0.953688757277878,0.282608695652174,0.653846153846154,0.216666666666667,0.254237288135593
0.10002560477362,0.326086956521739,0.519230769230769,0.5,0.0338983050847458
0.578612221269774,0.282608695652174,0.826923076923077,0.05,0.0338983050847458
0.375989401850223,0.576086956521739,0.634615384615385,0.0333333333333333,0.203389830508475
0.701125496788271,0.815217391304348,0.25,0.283333333333333,0.406779661016949
0,0.358695652173913,0.596153846153846,0.25,0.0338983050847458
0.344139289968495,0.130434782608696,0.730769230769231,0.15,0.0169491525423729
0.404577688222917,0.326086956521739,0.673076923076923,0.0166666666666667,0.0338983050847458
0.730237011143643,0.326086956521739,0.923076923076923,0.483333333333333,0.0508474576271186
0.435403609159829,0.271739130434783,0.807692307692308,0.266666666666667,0.0508474576271186
0.533959722577844,0.315217391304348,0.942307692307692,0.65,0.0508474576271186
0.307713716365903,0.815217391304348,0.673076923076923,0.416666666666667,0.423728813559322
0.561256637759248,0.565217391304348,0.807692307692308,0.35,0.203389830508475
0.653701003039175,0.445652173913044,0.730769230769231,0.183333333333333,0.11864406779661
0.398677457779955,0.510869565217391,0.807692307692308,0.666666666666667,0.135593220338983
0.536664922573391,0.25,0.596153846153846,0.1,0.0169491525423729
0.785409732040478,0.489130434782609,0.865384615384616,0.266666666666667,0.220338983050847
0.451234038763401,0.5,0.673076923076923,0.333333333333333,0.11864406779661
0.54355594643036,0.293478260869565,0.769230769230769,0.5,0.0338983050847458
0.894519465194207,0.282608695652174,0.826923076923077,0.316666666666667,0.135593220338983
