"bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15","price"
0.333333333333334,0.523809523809524,0.509272467902996,0.0667802886636914,0.25,0,0,0.5,0.666666666666667,0.365553602811951,0.568702290076336,0.773913043478261,0,0.866822429906544,0.382683982683977,0.420918367346938,0.206296768967774,0.132372718539865
0.499999999999999,0.333333333333333,0.252496433666191,0.00676824384338826,0.5,0,0,0.75,0.555555555555555,0.311072056239017,0,0.71304347826087,0,0.909212283044057,0.357575757575754,0.247448979591837,0.0256419916457495,0.104514889529299
0.499999999999999,0.333333333333333,0.225392296718973,0.00380247948805878,0.5,0,0,0.5,0.444444444444444,0.277680140597539,0,0.88695652173913,0,0.528204272363156,0.280519480519479,0.288265306122449,0.0136992752428807,0.0528318924111432
0.333333333333334,0.333333333333333,0.174037089871612,0.00342501857010777,0,0,0,0.5,0.444444444444444,0.0984182776801407,0.251908396946565,0.721739130434783,0,0.985146862483304,0.178354978354969,0.196428571428571,0.022651603272003,0.0661863592699328
0.166666666666667,0.0476190476190476,0.0970042796005705,0.00293607641796254,0,0,0.5,0.75,0.333333333333333,0.119507908611599,0,0.4,0,0.278371161548733,0.16190476190476,0.359693877551021,0.00830951226059233,0.0441882804995197
0.333333333333334,0.333333333333333,0.221112696148359,0.00255861550001151,0.5,0,0,0.75,0.555555555555555,0.272407732864675,0,0.782608695652174,0,0.653871829105476,0.444155844155836,0.346938775510203,0.00988476408896757,0.0842651296829972
0.333333333333334,0.19047619047619,0.221112696148359,0.00251014539818794,0,0,0,0.5,0.666666666666667,0.149384885764498,0.267175572519084,0.31304347826087,0,0.802069425901201,0.204329004328995,0.375,0.0120392564999741,0.11940441882805
0.166666666666667,0.0476190476190476,0.0713266761768902,0.00493365048936626,0,0,0,0.5,0.222222222222221,0.0878734622144114,0,0.243478260869565,0,0.48331108144192,0.193073593073592,0.147959183673469,0.0214578025590189,0.00672430355427474
0.333333333333334,0.333333333333333,0.191155492154066,0.00221629540588257,0.5,0,0,0.5,0.444444444444444,0.235500878734622,0,0.91304347826087,0,0.609145527369826,0.549783549783541,0.354591836734693,0.00878514883657409,0.0564841498559079
0.499999999999999,0.285714285714286,0.278174037089871,0.0112565752722505,0.5,0,0,0.5,0.555555555555555,0.342706502636204,0,0.756521739130435,0,0.982476635514018,0.258874458874452,0.275510204081632,0.0215873075673307,0.0829971181556197
0.166666666666667,0.0476190476190476,0.0970042796005705,0.00384307319833602,0,0,0,0.75,0.333333333333333,0.119507908611599,0,0.443478260869565,0,0.949098798397858,0.17229437229437,0.260204081632653,0.017433728755292,0.0393842459173872
0.499999999999999,0.333333333333333,0.392296718972895,0.0361162846212849,0.5,0,0,0.5,0.666666666666667,0.483304042179262,0,0.834782608695652,0,0.808077436582106,0.477922077922071,0.497448979591837,0.102042882640207,0.11345437079731
0.333333333333334,0.333333333333333,0.159771754636234,0.00217388406678695,0.5,0,0,0.5,0.555555555555555,0.196836555360281,0,0.834782608695652,0,0.651869158878499,0.440692640692641,0.229591836734694,0.00829067516847424,0.0696445725264169
0.333333333333334,0.19047619047619,0.185449358059913,0.00323719692554144,0.25,0,0,0.5,0.444444444444444,0.228471001757469,0,0.139130434782609,0,0.594459279038717,0.112554112554109,0.216836734693878,0.009920083636689,0.0864553314121038
0.333333333333334,0.333333333333333,0.188302425106991,0.00311602167098253,0.5,0,0,0.5,0.555555555555555,0.231985940246046,0,0.843478260869565,0,0.140020026702268,0.253679653679646,0.283163265306122,0.0135132589582146,0.0297790585975023
0.499999999999999,0.428571428571429,0.319543509272468,0.0106058641552691,0,0,0,0.75,0.555555555555555,0.261862917398946,0.286259541984732,0.48695652173913,0,0.645861148197593,0.285714285714284,0.459183673469387,0.0374504937672772,0.108453410182517
0.333333333333334,0.523809523809524,0.445078459343794,0.0052202299663981,0.5,0,0,0.5,0.777777777777777,0.548330404217926,0,0.939130434782609,0,0.6727303070761,0.46926406926407,0.683673469387754,0.0163553052315314,0.134870317002882
0.499999999999999,0.333333333333333,0.243937232524965,0.0031299568252568,0.5,0,0,0.5,0.555555555555555,0.300527240773287,0,0.782608695652174,0,0.657042723631509,0.447619047619043,0.321428571428572,0.0120934131398136,0.0864553314121038
0.499999999999999,0.285714285714286,0.245363766048503,0.00437321493703128,0.5,0,0,0.5,0.555555555555555,0.302284710017575,0,0.678260869565217,0,0.246161548731642,0.160173160173162,0.323979591836734,0.0154864443575845,0.0355427473583093
0.499999999999999,0.19047619047619,0.124108416547789,0.00717842208007018,0,0,0,0.75,0.444444444444444,0.152899824253076,0,0.617391304347826,0,0.207610146862484,0.114285714285706,0.142857142857143,0.0180435796126152,0.022478386167147
0.166666666666667,0.0476190476190476,0.105563480741797,0.00290396497550442,0,0,0,0.5,0.333333333333333,0.130052724077329,0,0.382608695652174,0,0.534546061415222,0.236363636363633,0.112244897959184,0.0140995634503902,0.031700288184438
0.333333333333334,0.380952380952381,0.255349500713266,0.00456770122059834,0.5,0,0,0.5,0.444444444444444,0.314586994727592,0,0.826086956521739,0,0.339786381842457,0.425108225108225,0.341836734693877,0.0176385821320763,0.0495677233429395
0.499999999999999,0.333333333333333,0.312410841654778,0.00266161446638659,0.5,0,0,0.5,0.555555555555555,0.384885764499121,0,0.782608695652174,0,0.665387182910552,0.445021645021641,0.364795918367347,0.0106076374989993,0.0895292987512008
0.499999999999999,0.523809523809524,0.489300998573467,0.00771583433403898,0,0,0.25,0.5,0.666666666666667,0.383128295254833,0.477099236641221,0.982608695652174,0,0.560413885180235,0.271861471861465,0.612244897959183,0.0198354580003485,0.143112391930836
0.499999999999999,0.238095238095238,0.209700427960057,0.0048288338941728,0,0,0,0.5,0.444444444444444,0.258347978910369,0,0.6,0,0.939586114819758,0.174025974025969,0.122448979591836,0.0141607839997739,0.0509125840537945
0.333333333333334,0.142857142857143,0.186875891583453,0.00536261089050483,0.25,0,0,1,0.444444444444444,0.230228471001758,0,0.469565217391304,0,0.660213618157542,0.327272727272727,0.188775510204081,0.0211234441739228,0.0643611911623439
0.333333333333334,0.333333333333333,0.164051355206847,0.00123174646259138,0.5,0,0,0.5,0.444444444444444,0.202108963093146,0,0.878260869565217,0,0.610480640854469,0.191341991341982,0.181122448979592,0.0047163369390667,0.0432276657060519
0.333333333333334,0.333333333333333,0.293865905848787,0.00410481174818328,0.5,0,0,0.5,0.555555555555555,0.362038664323375,0,0.852173913043478,0,0.286715620827777,0.184415584415579,0.428571428571428,0.0165201297875647,0.0461095100864553
0.166666666666667,0.0476190476190476,0.138373751783167,0.00559769088434913,0,0,0.5,0.75,0.444444444444444,0.170474516695959,0,0.452173913043478,0,0.532543391188246,0.637229437229427,0.114795918367346,0.0216814930279212,0.0349471661863593
0.333333333333334,0.19047619047619,0.242510699001427,0.00414601133473331,0,0,0,1,0.444444444444444,0.214411247803164,0.183206106870229,0.591304347826087,0,0.600634178905209,0.290909090909089,0.216836734693878,0.0160421385750682,0.0637271853986551
0.166666666666667,0.0476190476190476,0.0756062767475035,0.00372189794377711,0,0,0,0.5,0.444444444444444,0.093145869947276,0,0.452173913043478,0,0.871662216288382,0.180952380952371,0.10969387755102,0.0156371410945292,0.0564841498559079
0.66666666666667,0.333333333333333,0.279600570613408,0.00384307319833602,0,0,0,0.5,0.444444444444444,0.161687170474517,0.396946564885497,0.652173913043478,0,0.906208277703598,0.262337662337659,0.280612244897959,0.0149142676844975,0.0730067243035543
0.499999999999999,0.0476190476190476,0.159771754636234,0.00335110166482683,0.25,0,0,0.75,0.444444444444444,0.196836555360281,0,0.443478260869565,0,0.588618157543385,0.117748917748914,0.0382653061224489,0.0105464169496155,0.0584053794428434
0.499999999999999,0.333333333333333,0.191155492154066,0.00529717625304301,0,0,0,0.5,0.444444444444444,0.130052724077329,0.229007633587787,0.530434782608696,0,0.190420560747663,0.282251082251076,0.176020408163266,0.0200450206501622,0.0201729106628242
0.499999999999999,0.333333333333333,0.320970042796006,0.00190426912539337,1,0,0,0.5,0.555555555555555,0.395430579964851,0,0.88695652173913,0,0.857643524699593,0.115151515151511,0.206632653061224,0.00732998347045165,0.107588856868396
0.499999999999999,0.285714285714286,0.249643366619116,0.00529717625304301,0,0,0,0.75,0.444444444444444,0.307557117750439,0,0.573913043478261,0,0.391021361815759,0.262337662337659,0.224489795918368,0.0205159479531145,0.0403458213256484
0.333333333333334,0.238095238095238,0.219686162624821,0.00408421195490827,0,0,0,0.75,0.555555555555555,0.270650263620387,0,0.626086956521739,0,0.994492656875829,0.130735930735927,0.354591836734693,0.0158019656505625,0.066954851104707
0.333333333333334,0.0476190476190476,0.0798858773181169,0.00427324535202018,0,0,0,0.75,0.333333333333333,0.0984182776801407,0,0.51304347826087,0,0.735146862483307,0.343722943722935,0.0433673469387749,0.0160421385750682,0.05283381364073
0.333333333333334,0.333333333333333,0.231098430813124,0.00387397288824854,0.5,0,0,0.5,0.666666666666667,0.284710017574693,0,0.826086956521739,0,0.883010680907871,0.271861471861465,0.413265306122449,0.0170263766382383,0.0926993275696446
0.333333333333334,0.333333333333333,0.191155492154066,0.00478521080253159,0,0,0,0.5,0.555555555555555,0.10896309314587,0.274809160305344,0.721739130434783,0,0.2353137516689,0.106493506493498,0.22704081632653,0.0183732287246818,0.0345821325648415
0.499999999999999,0.333333333333333,0.273894436519258,0.0244228725563496,0.5,0,0,0.5,0.444444444444444,0.337434094903339,0,0.765217391304348,0,0.273030707610149,0.351515151515144,0.375,0.0491601011551847,0.0570605187319885
0.333333333333334,0.0476190476190476,0.126961483594864,0.00406482391417883,0,0,0,0.75,0.444444444444444,0.156414762741652,0,0.504347826086956,0,0.550400534045388,0.293506493506492,0.242346938775509,0.0156183040024111,0.0349471661863593
0.166666666666667,0.0476190476190476,0.0798858773181169,0.00251014539818794,0,0,0,0.5,0.333333333333333,0.0984182776801407,0,0.443478260869565,0,0.569092122830439,0.121212121212121,0.0280612244897959,0.00968461998521286,0.0345821325648415
0.166666666666667,0.0476190476190476,0.198288159771754,0.00282641281258672,0.25,0,0,0.75,0.444444444444444,0.101933216168717,0.309160305343511,0.373913043478261,0,0.533711615487315,0.245021645021646,0.255102040816327,0.015283945617315,0.0284341978866475
0.499999999999999,0.333333333333333,0.242510699001427,0.00195273922721693,0,0,0,1,0.444444444444444,0.115992970123023,0.396946564885497,0.539130434782609,0,0.658210947930578,0.193939393939385,0.130102040816327,0.00751835439163256,0.0509125840537945
0.66666666666667,0.523809523809524,0.388017118402282,0.00566070201671976,0,0,1,0.5,0.666666666666667,0.224956063268893,0.549618320610688,0.608695652173913,0,0.727303070761011,0.348051948051948,0.47704081632653,0.0225291621732353,0.155619596541786
0.499999999999999,0.19047619047619,0.228245363766049,0.00602422778039651,0,0,0,1,0.333333333333333,0.107205623901582,0.377862595419847,0.417391304347826,0,0.666221628838448,0.252813852813854,0.344387755102041,0.0233415117708279,0.118347742555235
1,0.428571428571429,0.365192582025677,0.00470584101079551,0,0,0,0.5,0.555555555555555,0.230228471001758,0.477099236641221,0.669565217391304,0,0.964452603471288,0.179220779220774,0.260204081632653,0.0168215232614541,0.0624399615754083
0.166666666666667,0.142857142857143,0.176890156918687,0.00175885881992266,0.5,0,0,1,0.444444444444444,0.13884007029877,0.17175572519084,0.208695652173913,0,0.706942590120156,0.193073593073592,0.331632653061224,0.00732998347045165,0.0864553314121038
0.66666666666667,0.285714285714286,0.335235378031383,0.00311602167098253,0.25,0,0,0.5,0.555555555555555,0.307557117750439,0.229007633587787,0.234782608695652,0,0.800233644859811,0.201731601731593,0.48469387755102,0.0120392564999741,0.158501440922191
0.333333333333334,0.285714285714286,0.382310984308131,0.00680883755366549,0.5,0,0,0.5,0.777777777777777,0.471001757469245,0,0.721739130434783,0,0.640020026702275,0.353246753246754,0.568877551020408,0.0248837986879965,0.146974063400576
0.333333333333334,0.19047619047619,0.134094151212553,0.00343713609556365,0,0,0,0.75,0.444444444444444,0.165202108963093,0,0.773913043478261,0,0.182743658210954,0.138528138528135,0.201530612244898,0.013962994532534,0.0320845341018251
0,0,0,0.00856890812613374,0,0,0,0.5,0.222222222222221,0,0,0.547826086956522,0,0.506341789052072,0.165367965367968,0.0867346938775511,0.033230985132825,0.0288184438040346
0.333333333333334,0.142857142857143,0.179743223965763,0.00451014297468285,0,0,0,0.5,0.444444444444444,0.159929701230229,0.133587786259542,0.504347826086956,0,0.94576101468625,0.16190476190476,0.206632653061224,0.0189972074010935,0.0518731988472623
0.333333333333334,0.380952380952381,0.124108416547789,0.000483489265690075,0.5,0,0,0.5,0.444444444444444,0.0790861159929702,0.16030534351145,0.921739130434783,0,0.630507343124162,0.114285714285706,0.176020408163266,0.0049777015922052,0.05283381364073
0.333333333333334,0.0476190476190476,0.122681883024251,0.00802967824334657,0,0,0,0.75,0.444444444444444,0.151142355008788,0,0.626086956521739,0,0.467790387182914,0.36709956709956,0.313775510204082,0.0434736539720363,0.0336215177713737
0.499999999999999,0.285714285714286,0.306704707560628,0.0047736991533485,0,0,0,0.75,0.444444444444444,0.145869947275923,0.503816793893131,0.504347826086956,0,0.713117489986649,0.335930735930728,0.22704081632653,0.0179258477868771,0.100480307396734
0.499999999999999,0.333333333333333,0.221112696148359,0.00325416146117969,0.5,0,0,0.5,0.555555555555555,0.272407732864675,0,0.869565217391304,0,0.29973297730307,0.279653679653674,0.280612244897959,0.012434835434454,0.0435158501440922
0.499999999999999,0.333333333333333,0.359486447931527,0.00356194660775933,0.5,0,0,0.5,0.555555555555555,0.442882249560633,0,0.982608695652174,0,0.530373831775695,0.313419913419909,0.528061224489796,0.0137722689748383,0.0829971181556197
0.333333333333334,0.19047619047619,0.158345221112696,0.0045495249324145,0,0,0,0.75,0.444444444444444,0.110720562390158,0.183206106870229,0.652173913043478,0,0.32943925233645,0.323809523809519,0.168367346938776,0.0154982175401583,0.0267050912584053
0.499999999999999,0.238095238095238,0.282453637660485,0.00311602167098253,0.5,0,0,0.75,0.555555555555555,0.347978910369068,0,0.0347826086956522,0,0.822096128170895,0.131601731601733,0.229591836734694,0.0089782290307845,0.104707012487992
0.499999999999999,0.238095238095238,0.352353780313837,0.00845379163430278,0.5,0,0,1,0.555555555555555,0.370826010544816,0.137404580152672,0.469565217391304,0,0.686915887850463,0.269264069264063,0.408163265306123,0.0225268075367205,0.172526416906821
0.499999999999999,0.380952380952381,0.293865905848787,0.00878035894533906,0.5,0,0.25,0.75,0.444444444444444,0.362038664323375,0,0.495652173913044,0,0.390687583444599,0.156709956709954,0.369897959183674,0.019691825172948,0.0634005763688761
0.499999999999999,0.333333333333333,0.241084165477888,0.00209209076995968,0.5,0,0,0.5,0.444444444444444,0.29701230228471,0,0.904347826086957,0,0.591288384512684,0.574891774891775,0.290816326530611,0.00673661506873183,0.0643611911623439
0.66666666666667,0.333333333333333,0.419400855920114,0.00388306103234046,0.5,0,0,0.5,0.666666666666667,0.516695957820738,0,0.869565217391304,0,0.68190921228304,0.398268398268392,0.568877551020408,0.0220911997814898,0.13640730067243
0.333333333333334,0.0476190476190476,0.106990014265335,0.0070542174441473,0.25,0,0,0.5,0.444444444444444,0.131810193321617,0,0.469565217391304,0,0.619993324432581,0.212987012987009,0.369897959183674,0.0185145069155674,0.053794428434198
0.166666666666667,0.0476190476190476,0.0813124108416548,0.00188003407448158,0,0,0,0.5,0.444444444444444,0.100175746924429,0,0.356521739130435,0,0.852636849132171,0.153246753246746,0.125,0.00744771529618972,0.0743515850144093
0.333333333333334,0.19047619047619,0.206847360912982,0.00519114790530396,0,0,0,0.5,0.555555555555555,0.212653778558876,0.0916030534351145,0.4,0,0.544392523364483,0.116883116883109,0.214285714285714,0.0177610232308438,0.0489913544668588
0.333333333333334,0.142857142857143,0.136947218259629,0.00460041853932925,0,0,0,0.75,0.444444444444444,0.168717047451669,0,0.504347826086956,0,0.438751668891856,0.202597402597398,0.130102040816327,0.0189147951230768,0.0307396733909703
0.833333333333335,1,1,0.0145240660114317,0.5,1,1,0.75,1,0.811950790861161,0.912213740458016,0.791304347826087,0,0.643357810413882,0.263203463203464,0.890306122448979,0.0558802337683132,1
0.333333333333334,0.285714285714286,0.256776034236804,0.00417085226191788,0.5,0,0,0.5,0.666666666666667,0.31634446397188,0,0.747826086956522,0,0.785380507343127,0.382683982683977,0.375,0.0181165733445728,0.101083189241114
0.333333333333334,0.238095238095238,0.146932952924394,0.00238897014362903,0.25,0,0,0.75,0.555555555555555,0.181019332161688,0,0.234782608695652,0,0.637683578104137,0.213852813852814,0.252551020408163,0.0148648203176876,0.107588856868396
0.333333333333334,0.333333333333333,0.288159771754636,0.00417327576700907,0.5,0,0,0.5,0.666666666666667,0.355008787346222,0,0.878260869565217,0,0.827436582109479,0.29523809523809,0.318877551020408,0.0181966309860747,0.125840537944284
0.333333333333334,0.380952380952381,0.235378031383737,0.00414601133473331,0,0,0,1,0.555555555555555,0.179261862917398,0.240458015267175,0.565217391304348,0,0.748331108144187,0.348051948051948,0.242346938775509,0.0171252713718583,0.105283381364073
0.333333333333334,0.238095238095238,0.152639087018545,0.000934867088922039,0.25,0,0,0.5,0.555555555555555,0.18804920913884,0,0,0.994044665012407,0.826101468624836,0.115151515151511,0.158163265306122,0.007977508512011,0.0758885686839577
0.66666666666667,0.0476190476190476,0.154065620542083,0.00313540971171195,0.5,0,0,0.75,0.333333333333333,0.189806678383129,0,0.356521739130435,0,0.516355140186919,0.2008658008658,0.0586734693877544,0.0221641935134473,0.0278482228626321
0.333333333333334,0.238095238095238,0.191155492154066,0.0028282304414051,0,0,0.5,1,0.444444444444444,0.101933216168717,0.290076335877863,0.356521739130435,0,0.636515353805068,0.187012987012981,0.237244897959183,0.0109208041554625,0.0778097982708934
0.499999999999999,0.0476190476190476,0.165477888730385,0.00457012472568952,0,0,0,0.5,0.444444444444444,0.0685413005272408,0.293893129770992,0.617391304347826,0,0.417556742323094,0.313419913419909,0.176020408163266,0.0212011471789099,0.0352545629202689
0.499999999999999,0.285714285714286,0.312410841654778,0.00529717625304301,0.75,0,0,0.75,0.666666666666667,0.384885764499121,0,0.539130434782609,0,0.670060080106803,0.236363636363633,0.443877551020408,0.0289926394062548,0.215177713736791
0.333333333333334,0.285714285714286,0.283880171184023,0.0228912173387249,0,0,0,0.5,0.555555555555555,0.272407732864675,0.16793893129771,0.678260869565217,0,0.990320427236314,0.359307359307352,0.528061224489796,0.0860972841622439,0.0797310278578291
0.499999999999999,0.428571428571429,0.345221112696148,0.00370796278950283,0.5,0,0,0.5,0.555555555555555,0.425307557117751,0,0.895652173913044,0,0.294726301735647,0.432900432900432,0.502551020408163,0.0134520384088308,0.0681940441882806
0.499999999999999,0.619047619047619,0.43509272467903,0.0207482329618504,0.5,0,0,0.75,0.777777777777777,0.353251318101934,0.396946564885497,0.747826086956522,0,0.675233644859813,0.456277056277057,0.614795918367347,0.0803708081583445,0.141690682036503
0.333333333333334,0.0476190476190476,0.0827389443651926,0.00296455260278388,0,0,0,0.5,0.444444444444444,0.101933216168717,0,0.443478260869565,0,0.653037383177568,0.1047619047619,0.176020408163266,0.0114505973712838,0.0758885686839577
0.333333333333334,0.238095238095238,0.226818830242511,0.00200484458667727,0.5,0,0.75,1,0.555555555555555,0.156414762741652,0.267175572519084,0.252173913043478,0,0.657710280373831,0.120346320346316,0.397959183673469,0.00772085313190202,0.0874159462055716
0.333333333333334,0.19047619047619,0.316690442225391,0.0634534220497764,0,0,0,0.75,0.444444444444444,0.161687170474517,0.496183206106871,0.695652173913043,0,0.448598130841117,0.0147186147186111,0.283418367346939,0.488707163275204,0.0743515850144093
0.333333333333334,0.333333333333333,0.292439372325249,0.0530559793323486,0,0,0,0.75,0.444444444444444,0.209138840070298,0.328244274809161,0.739130434782609,0,0.509345794392519,0.689177489177481,0.186224489795919,0.131718366635742,0.0686839577329492
0.499999999999999,0.285714285714286,0.409415121255349,0.0202580790571596,0.5,0,0,0.75,0.666666666666667,0.504393673110721,0,0.721739130434783,0,0.287049399198937,0.363636363636365,0.581632653061224,0.0826359684855448,0.0739673390970222
